(1366,698)
(1367,1160)
(1368,650)
(1369,1258)
(1370,1333)
(1371,1007)
(1372,1200)
(1373,36)
(1374,1343)
(1375,1132)
(1376,500)
(1377,695)
(1378,795)
(1379,465)
(1380,115)
(1381,498)
(1382,1109)
(1383,168)
(1384,43)
(1385,305)
(1386,1191)
(1387,443)
(1388,344)
(1389,1038)
(1390,500)
(1391,311)
(1392,294)
(1393,511)
(1394,1290)
(1395,718)
(1396,109)
(1397,224)
(1398,376)
(1399,893)
(1400,2)
(1401,544)
(1402,498)
(1403,2)
(1404,912)
(1405,608)
(1406,853)
(1407,1357)
(1408,112)
(1409,536)
(1410,170)
(1411,1255)
(1412,1159)
(1413,58)
(1414,566)
(1415,685)
(1416,112)
(1417,605)
(1418,1368)
(1419,1377)
(1420,197)
(1421,770)
(1422,77)
(1423,1384)
(1424,1342)
(1425,1173)
(1426,659)
(1427,14)
(1428,767)
(1429,924)
(1430,11)
(1431,621)
(1432,399)
(1433,949)
(1434,5)
(1435,1258)
(1436,1189)
(1437,1259)
(1438,986)
(1439,48)
(1440,785)
(1441,913)
(1442,1435)
(1443,311)
(1444,1)
(1445,324)
(1446,125)
(1447,136)
(1448,506)
(1449,810)
(1450,427)
(1451,402)
(1452,733)
(1453,30)
(1454,700)
(1455,4)
(1456,425)
(1457,379)
(1458,1031)
(1459,94)
(1460,1276)
(1461,401)
(1462,901)
(1463,833)
(1464,256)
(1465,289)
(1466,378)
(1467,419)
(1468,12)
(1469,662)
(1470,31)
(1471,851)
(1472,320)
(1473,1412)
(1474,453)
(1475,1462)
(1476,550)
(1477,1119)
(1478,1042)
(1479,492)
(1480,721)
(1481,527)
(1482,605)
(1483,1018)
(1484,574)
(1485,2)
(1486,2)
(1487,135)
(1488,238)
(1489,483)
(1490,399)
(1491,1056)
(1492,882)
(1493,1395)
(1494,165)
(1495,325)
(1496,956)
(1497,1203)
(1498,512)
(1499,508)
(1500,602)
(1501,235)
(1502,944)
(1503,313)
(1504,259)
(1505,581)
(1506,704)
(1507,1224)
(1508,693)
(1509,948)
(1510,202)
(1511,608)
(1512,804)
(1513,593)
(1514,1387)
(1515,1067)
(1516,651)
(1517,343)
(1518,686)
(1519,1251)
(1520,1214)
(1521,2)
(1522,1145)
(1523,76)
(1524,197)
(1525,647)
(1526,831)
(1527,352)
(1528,1193)
(1529,529)
(1530,1440)
(1531,157)
(1532,62)
(1533,11)
(1534,859)
(1535,981)
(1536,1136)
(1537,430)
(1538,358)
(1539,154)
(1540,1428)
(1541,320)
(1542,129)
(1543,141)
(1544,81)
(1545,1026)
(1546,514)
(1547,583)
(1548,223)
(1549,1044)
(1550,642)
(1551,1439)
(1552,1092)
(1553,809)
(1554,202)
(1555,842)
(1556,629)
(1557,224)
(1558,864)
(1559,1543)
(1560,370)
(1561,120)
(1562,22)
(1563,805)
(1564,582)
(1565,985)
(1566,115)
(1567,1081)
(1568,1391)
(1569,693)
(1570,610)
(1571,862)
(1572,698)
(1573,68)
(1574,394)
(1575,754)
(1576,434)
(1577,671)
(1578,1)
(1579,1051)
(1580,60)
(1581,449)
(1582,597)
(1583,76)
(1584,153)
(1585,195)
(1586,345)
(1587,1521)
(1588,387)
(1589,1497)
(1590,757)
(1591,1073)
(1592,940)
(1593,710)
(1594,1)
(1595,786)
(1596,676)
(1597,486)
(1598,702)
(1599,1586)
(1600,1156)
(1601,570)
(1602,878)
(1603,383)
(1604,995)
(1605,778)
(1606,704)
(1607,131)
(1608,834)
(1609,507)
(1610,1092)
(1611,709)
(1612,1500)
(1613,1144)
(1614,1553)
(1615,358)
(1616,32)
(1617,224)
(1618,744)
(1619,1362)
(1620,887)
(1621,740)
(1622,1425)
(1623,694)
(1624,5)
(1625,536)
(1626,992)
(1627,2)
(1628,44)
(1629,1054)
(1630,9)
(1631,752)
(1632,174)
(1633,453)
(1634,1183)
(1635,194)
(1636,650)
(1637,1)
(1638,932)
(1639,619)
(1640,174)
(1641,1318)
(1642,338)
(1643,1158)
(1644,339)
(1645,362)
(1646,759)
(1647,911)
(1648,369)
(1649,242)
(1650,330)
(1651,1461)
(1652,1144)
(1653,44)
(1654,220)
(1655,1409)
(1656,472)
(1657,950)
(1658,725)
(1659,719)
(1660,86)
(1661,43)
(1662,972)
(1663,748)
(1664,118)
(1665,397)
(1666,617)
(1667,1259)
(1668,1146)
(1669,1120)
(1670,263)
(1671,44)
(1672,690)
(1673,266)
(1674,707)
(1675,399)
(1676,1303)
(1677,615)
(1678,65)
(1679,275)
(1680,413)
(1681,745)
(1682,473)
(1683,1378)
(1684,297)
(1685,1122)
(1686,592)
(1687,496)
(1688,815)
(1689,1)
(1690,231)
(1691,15)
(1692,225)
(1693,186)
(1694,290)
(1695,1)
(1696,112)
(1697,803)
(1698,1586)
(1699,225)
(1700,1179)
(1701,1428)
(1702,194)
(1703,344)
(1704,685)
(1705,92)
(1706,92)
(1707,1653)
(1708,352)
(1709,1218)
(1710,681)
(1711,975)
(1712,508)
(1713,778)
(1714,693)
(1715,4)
(1716,566)
(1717,141)
(1718,1190)
(1719,280)
(1720,753)
(1721,313)
(1722,551)
(1723,1362)
(1724,822)
(1725,639)
(1726,855)
(1727,45)
(1728,1455)
(1729,1188)
(1730,296)
(1731,1603)
(1732,35)
(1733,486)
(1734,900)
(1735,1650)
(1736,2)
(1737,409)
(1738,344)
(1739,494)
(1740,257)
(1741,1194)
(1742,292)
(1743,707)
(1744,1698)
(1745,1723)
(1746,719)
(1747,32)
(1748,120)
(1749,224)
(1750,224)
(1751,834)
(1752,677)
(1753,1356)
(1754,74)
(1755,664)
(1756,717)
(1757,567)
(1758,710)
(1759,257)
(1760,718)
(1761,439)
(1762,869)
(1763,488)
(1764,1600)
(1765,613)
(1766,485)
(1767,346)
(1768,543)
(1769,45)
(1770,732)
(1771,702)
(1772,256)
(1773,744)
(1774,1565)
(1775,245)
(1776,916)
(1777,944)
(1778,1049)
(1779,127)
(1780,2)
(1781,385)
(1782,1151)
(1783,43)
(1784,651)
(1785,442)
(1786,496)
(1787,322)
(1788,1151)
(1789,2)
(1790,85)
(1791,1)
(1792,774)
(1793,449)
(1794,1425)
(1795,1221)
(1796,367)
(1797,567)
(1798,1081)
(1799,653)
(1800,1330)
(1801,818)
(1802,876)
(1803,105)
(1804,1528)
(1805,1064)
(1806,1495)
(1807,932)
(1808,1382)
(1809,606)
(1810,615)
(1811,1685)
(1812,1568)
(1813,512)
(1814,93)
(1815,1664)
(1816,696)
(1817,1622)
(1818,783)
(1819,669)
(1820,401)
(1821,9)
(1822,537)
(1823,689)
(1824,548)
(1825,1362)
(1826,490)
(1827,700)
(1828,771)
(1829,1231)
(1830,1211)
(1831,420)
(1832,650)
(1833,203)
(1834,263)
(1835,172)
(1836,1299)
(1837,389)
(1838,1765)
(1839,777)
(1840,643)
(1841,30)
(1842,109)
(1843,376)
(1844,799)
(1845,462)
(1846,688)
(1847,1486)
(1848,1424)
(1849,991)
(1850,561)
(1851,453)
(1852,453)
(1853,404)
(1854,1750)
(1855,1780)
(1856,675)
(1857,432)
(1858,800)
(1859,1616)
(1860,1823)
(1861,715)
(1862,1272)
(1863,742)
(1864,1170)
(1865,1498)
(1866,226)
(1867,81)
(1868,1130)
(1869,203)
(1870,1440)
(1871,70)
(1872,1611)
(1873,1611)
(1874,339)
(1875,1817)
(1876,1473)
(1877,491)
(1878,1152)
(1879,32)
(1880,474)
(1881,275)
(1882,1449)
(1883,96)
(1884,1679)
(1885,721)
(1886,1058)
(1887,920)
(1888,564)
(1889,1307)
(1890,1468)
(1891,802)
(1892,108)
(1893,1764)
(1894,1014)
(1895,1277)
(1896,689)
(1897,1500)
(1898,601)
(1899,461)
(1900,1447)
(1901,1723)
(1902,772)
(1903,495)
(1904,1497)
(1905,1113)
(1906,1246)
(1907,917)
(1908,541)
(1909,1146)
(1910,328)
(1911,325)
(1912,202)
(1913,1508)
(1914,585)
(1915,1297)
(1916,1163)
(1917,1766)
(1918,386)
(1919,1384)
(1920,566)
(1921,1748)
(1922,664)
(1923,570)
(1924,2)
(1925,685)
(1926,450)
(1927,146)
(1928,1428)
(1929,211)
(1930,225)
(1931,72)
(1932,1831)
(1933,1105)
(1934,293)
(1935,1358)
(1936,8)
(1937,1025)
(1938,933)
(1939,1624)
(1940,1611)
(1941,220)
(1942,1888)
(1943,955)
(1944,400)
(1945,1349)
(1946,366)
(1947,82)
(1948,145)
(1949,32)
(1950,14)
(1951,55)
(1952,1487)
(1953,203)
(1954,325)
(1955,477)
(1956,1905)
(1957,9)
(1958,1636)
(1959,167)
(1960,106)
(1961,44)
(1962,564)
(1963,597)
(1964,813)
(1965,998)
(1966,82)
(1967,309)
(1968,1440)
(1969,990)
(1970,393)
(1971,237)
(1972,1213)
(1973,161)
(1974,808)
(1975,1379)
(1976,1183)
(1977,788)
(1978,1418)
(1979,593)
(1980,923)
(1981,410)
(1982,974)
(1983,165)
(1984,151)
(1985,224)
(1986,905)
(1987,1710)
(1988,1453)
(1989,657)
(1990,1122)
(1991,149)
(1992,1441)
(1993,1146)
(1994,1588)
(1995,36)
(1996,1754)
(1997,1754)
(1998,1878)
(1999,1012)
(2000,105)
(2001,123)
(2002,1582)
(2003,2)
(2004,25)
(2005,389)
(2006,1460)
(2007,594)
(2008,1374)
(2009,319)
(2010,642)
(2011,223)
(2012,1961)
(2013,853)
(2014,1052)
(2015,1892)
(2016,475)
(2017,191)
(2018,970)
(2019,1294)
(2020,1199)
(2021,1333)
(2022,4)
(2023,407)
(2024,932)
(2025,1114)
(2026,31)
(2027,238)
(2028,1046)
(2029,1831)
(2030,830)
(2031,1126)
(2032,35)
(2033,309)
(2034,1070)
(2035,452)
(2036,647)
(2037,308)
(2038,122)
(2039,442)
(2040,1387)
(2041,1861)
(2042,808)
(2043,94)
(2044,1246)
(2045,1016)
(2046,1882)
(2047,1636)
(2048,68)
(2049,715)
(2050,840)
(2051,876)
(2052,303)
(2053,211)
(2054,1689)
(2055,906)
(2056,1073)
(2057,1923)
(2058,849)
(2059,1035)
(2060,211)
(2061,914)
(2062,57)
(2063,884)
(2064,656)
(2065,2051)
(2066,1556)
(2067,203)
(2068,271)
(2069,1786)
(2070,1975)
(2071,10)
(2072,709)
(2073,30)
(2074,533)
(2075,322)
(2076,801)
(2077,1176)
(2078,1770)
(2079,1055)
(2080,1799)
(2081,2017)
(2082,1823)
(2083,1482)
(2084,2)
(2085,359)
(2086,606)
(2087,595)
(2088,2)
(2089,39)
(2090,111)
(2091,257)
(2092,1372)
(2093,1975)
(2094,257)
(2095,1241)
(2096,991)
(2097,793)
(2098,998)
(2099,658)
(2100,506)
(2101,411)
(2102,1409)
(2103,890)
(2104,500)
(2105,1855)
(2106,1350)
(2107,213)
(2108,863)
(2109,876)
(2110,1745)
(2111,732)
(2112,311)
(2113,335)
(2114,1238)
(2115,699)
(2116,952)
(2117,1750)
(2118,1318)
(2119,887)
(2120,51)
(2121,977)
(2122,2044)
(2123,2051)
(2124,646)
(2125,865)
(2126,1113)
(2127,109)
(2128,1260)
(2129,10)
(2130,704)
(2131,146)
(2132,173)
(2133,1703)
(2134,417)
(2135,491)
(2136,780)
(2137,714)
(2138,1575)
(2139,1492)
(2140,830)
(2141,363)
(2142,1568)
(2143,650)
(2144,525)
(2145,1400)
(2146,1516)
(2147,315)
(2148,2)
(2149,2107)
(2150,204)
(2151,1175)
(2152,2)
(2153,924)
(2154,374)
(2155,845)
(2156,1263)
(2157,1285)
(2158,1685)
(2159,341)
(2160,1361)
(2161,1759)
(2162,1109)
(2163,763)
(2164,1038)
(2165,401)
(2166,976)
(2167,1075)
(2168,2145)
(2169,451)
(2170,2080)
(2171,1847)
(2172,217)
(2173,422)
(2174,1258)
(2175,1898)
(2176,1780)
(2177,1425)
(2178,1857)
(2179,289)
(2180,1779)
(2181,1056)
(2182,883)
(2183,1670)
(2184,1464)
(2185,1401)
(2186,2040)
(2187,326)
(2188,1874)
(2189,1427)
(2190,772)
(2191,1780)
(2192,1285)
(2193,883)
(2194,1515)
(2195,374)
(2196,399)
(2197,385)
(2198,593)
(2199,1519)
(2200,1565)
(2201,950)
(2202,302)
(2203,1458)
(2204,813)
(2205,732)
(2206,491)
(2207,1658)
(2208,672)
(2209,101)
(2210,392)
(2211,140)
(2212,74)
(2213,1622)
(2214,1601)
(2215,2086)
(2216,671)
(2217,318)
(2218,488)
(2219,1773)
(2220,44)
(2221,2)
(2222,938)
(2223,429)
(2224,454)
(2225,15)
(2226,1098)
(2227,2)
(2228,1477)
(2229,849)
(2230,1528)
(2231,1387)
(2232,1356)
(2233,1151)
(2234,118)
(2235,1878)
(2236,2046)
(2237,766)
(2238,221)
(2239,180)
(2240,1252)
(2241,344)
(2242,2017)
(2243,2040)
(2244,1174)
(2245,148)
(2246,169)
(2247,81)
(2248,1150)
(2249,257)
(2250,2038)
(2251,1434)
(2252,249)
(2253,1291)
(2254,489)
(2255,1984)
(2256,319)
(2257,2169)
(2258,118)
(2259,2117)
(2260,1888)
(2261,2254)
(2262,1039)
(2263,908)
(2264,655)
(2265,1948)
(2266,1056)
(2267,1007)
(2268,1914)
(2269,70)
(2270,522)
(2271,2066)
(2272,1856)
(2273,25)
(2274,516)
(2275,112)
(2276,893)
(2277,654)
(2278,99)
(2279,1406)
(2280,203)
(2281,320)
(2282,220)
(2283,485)
(2284,302)
(2285,339)
(2286,1087)
(2287,284)
(2288,777)
(2289,23)
(2290,352)
(2291,118)
(2292,1949)
(2293,274)
(2294,593)
(2295,472)
(2296,380)
(2297,1004)
(2298,1659)
(2299,964)
(2300,1383)
(2301,2157)
(2302,244)
(2303,2)
(2304,933)
(2305,1703)
(2306,403)
(2307,2258)
(2308,784)
(2309,80)
(2310,1283)
(2311,1597)
(2312,948)
(2313,1126)
(2314,52)
(2315,192)
(2316,878)
(2317,1616)
(2318,760)
(2319,1802)
(2320,958)
(2321,762)
(2322,30)
(2323,1774)
(2324,2294)
(2325,1870)
(2326,277)
(2327,1612)
(2328,195)
(2329,2197)
(2330,1995)
(2331,1758)
(2332,1391)
(2333,1258)
(2334,1620)
(2335,257)
(2336,685)
(2337,1197)
(2338,856)
(2339,2068)
(2340,1852)
(2341,314)
(2342,205)
(2343,2)
(2344,129)
(2345,287)
(2346,2117)
(2347,470)
(2348,673)
(2349,900)
(2350,301)
(2351,1491)
(2352,1178)
(2353,138)
(2354,182)
(2355,1610)
(2356,1017)
(2357,4)
(2358,200)
(2359,491)
(2360,204)
(2361,400)
(2362,1546)
(2363,920)
(2364,906)
(2365,1760)
(2366,1289)
(2367,2315)
(2368,1936)
(2369,2327)
(2370,348)
(2371,737)
(2372,146)
(2373,1350)
(2374,795)
(2375,551)
(2376,35)
(2377,1214)
(2378,32)
(2379,219)
(2380,127)
(2381,10)
(2382,2049)
(2383,987)
(2384,1481)
(2385,1244)
(2386,1162)
(2387,934)
(2388,99)
(2389,1876)
(2390,2010)
(2391,1500)
(2392,1219)
(2393,286)
(2394,1424)
(2395,181)
(2396,1025)
(2397,2347)
(2398,25)
(2399,2385)
(2400,687)
(2401,1927)
(2402,325)
(2403,225)
(2404,224)
(2405,1056)
(2406,476)
(2407,867)
(2408,1412)
(2409,437)
(2410,1242)
(2411,4)
(2412,554)
(2413,244)
(2414,1937)
(2415,416)
(2416,1611)
(2417,1616)
(2418,1885)
(2419,1361)
(2420,410)
(2421,1897)
(2422,2)
(2423,2084)
(2424,677)
(2425,513)
(2426,1752)
(2427,1869)
(2428,9)
(2429,2163)
(2430,950)
(2431,744)
(2432,1915)
(2433,1391)
(2434,798)
(2435,86)
(2436,224)
(2437,760)
(2438,2086)
(2439,768)
(2440,130)
(2441,259)
(2442,1657)
(2443,1822)
(2444,1902)
(2445,1299)
(2446,356)
(2447,1900)
(2448,1087)
(2449,606)
(2450,762)
(2451,203)
(2452,390)
(2453,1756)
(2454,1371)
(2455,1640)
(2456,1695)
(2457,511)
(2458,1248)
(2459,640)
(2460,884)
(2461,84)
(2462,1626)
(2463,262)
(2464,41)
(2465,1402)
(2466,2433)
(2467,676)
(2468,1863)
(2469,1297)
(2470,399)
(2471,421)
(2472,2294)
(2473,30)
(2474,912)
(2475,548)
(2476,1531)
(2477,2169)
(2478,1436)
(2479,2)
(2480,1610)
(2481,1026)
(2482,221)
(2483,1090)
(2484,395)
(2485,62)
(2486,35)
(2487,595)
(2488,1373)
(2489,1012)
(2490,204)
(2491,334)
(2492,519)
(2493,2389)
(2494,2349)
(2495,256)
(2496,50)
(2497,778)
(2498,917)
(2499,10)
(2500,1405)
(2501,621)
(2502,1207)
(2503,1771)
(2504,1040)
(2505,2465)
(2506,1946)
(2507,2276)
(2508,2260)
(2509,338)
(2510,2361)
(2511,397)
(2512,586)
(2513,419)
(2514,61)
(2515,761)
(2516,2015)
(2517,943)
(2518,826)
(2519,997)
(2520,1392)
(2521,888)
(2522,380)
(2523,2318)
(2524,71)
(2525,2020)
(2526,1966)
(2527,827)
(2528,1053)
(2529,570)
(2530,1972)
(2531,2395)
(2532,1625)
(2533,2318)
(2534,666)
(2535,110)
(2536,2505)
(2537,2308)
(2538,399)
(2539,1)
(2540,2426)
(2541,1495)
(2542,881)
(2543,188)
(2544,1823)
(2545,539)
(2546,969)
(2547,1232)
(2548,750)
(2549,95)
(2550,224)
(2551,264)
(2552,1376)
(2553,1689)
(2554,800)
(2555,461)
(2556,644)
(2557,172)
(2558,1880)
(2559,1146)
(2560,2516)
(2561,2344)
(2562,785)
(2563,439)
(2564,606)
(2565,2300)
(2566,2514)
(2567,711)
(2568,1911)
(2569,1159)
(2570,2522)
(2571,664)
(2572,118)
(2573,1942)
(2574,580)
(2575,2168)
(2576,1)
(2577,827)
(2578,175)
(2579,244)
(2580,611)
(2581,1958)
(2582,1250)
(2583,93)
(2584,1027)
(2585,1880)
(2586,2088)
(2587,353)
(2588,1857)
(2589,36)
(2590,1492)
(2591,274)
(2592,1511)
(2593,644)
(2594,71)
(2595,1158)
(2596,7)
(2597,474)
(2598,1738)
(2599,1429)
(2600,55)
(2601,96)
(2602,1504)
(2603,2438)
(2604,74)
(2605,468)
(2606,1756)
(2607,90)
(2608,453)
(2609,2499)
(2610,1594)
(2611,1042)
(2612,2125)
(2613,1467)
(2614,1014)
(2615,47)
(2616,184)
(2617,1004)
(2618,967)
(2619,1034)
(2620,1895)
(2621,1628)
(2622,56)
(2623,1333)
(2624,347)
(2625,584)
(2626,1501)
(2627,736)
(2628,2141)
(2629,2470)
(2630,1613)
(2631,419)
(2632,1495)
(2633,868)
(2634,2275)
(2635,2203)
(2636,775)
(2637,1339)
(2638,390)
(2639,1255)
(2640,1272)
(2641,833)
(2642,2051)
(2643,399)
(2644,65)
(2645,1842)
(2646,394)
(2647,147)
(2648,1723)
(2649,823)
(2650,1259)
(2651,2159)
(2652,9)
(2653,512)
(2654,1886)
(2655,1935)
(2656,1667)
(2657,771)
(2658,937)
(2659,1526)
(2660,169)
(2661,112)
(2662,2308)
(2663,1072)
(2664,225)
(2665,2322)
(2666,1657)
(2667,204)
(2668,608)
(2669,2499)
(2670,494)
(2671,1145)
(2672,383)
(2673,2234)
(2674,492)
(2675,2441)
(2676,1754)
(2677,493)
(2678,384)
(2679,105)
(2680,851)
(2681,5)
(2682,106)
(2683,1204)
(2684,848)
(2685,703)
(2686,1313)
(2687,2184)
(2688,67)
(2689,2315)
(2690,44)
(2691,2584)
(2692,388)
(2693,2470)
(2694,2690)
(2695,800)
(2696,403)
(2697,974)
(2698,2522)
(2699,2076)
(2700,7)
(2701,879)
(2702,2269)
(2703,695)
(2704,1442)
(2705,2257)
(2706,2578)
(2707,2294)
(2708,112)
(2709,1557)
(2710,1378)
(2711,1009)
(2712,90)
(2713,771)
(2714,686)
(2715,1153)
(2716,244)
(2717,1984)
(2718,7)
(2719,212)
(2720,937)
(2721,469)
(2722,168)
(2723,1556)
(2724,1527)
(2725,1016)
(2726,1815)
(2727,127)
(2728,2189)
(2729,1537)
(2730,489)
(2731,27)
(2732,244)
(2733,118)
(2734,5)
(2735,290)
(2736,1653)
(2737,20)
(2738,2064)
(2739,1463)
(2740,1968)
(2741,1878)
(2742,1822)
(2743,1421)
(2744,186)
(2745,350)
(2746,2470)
(2747,332)
(2748,1477)
(2749,277)
(2750,1238)
(2751,999)
(2752,299)
(2753,2036)
(2754,134)
(2755,148)
(2756,693)
(2757,224)
(2758,1838)
(2759,1833)
(2760,436)
(2761,319)
(2762,345)
(2763,16)
(2764,299)
(2765,107)
(2766,2583)
(2767,2684)
(2768,1686)
(2769,1315)
(2770,1669)
(2771,30)
(2772,634)
(2773,7)
(2774,799)
(2775,1882)
(2776,763)
(2777,1315)
(2778,638)
(2779,568)
(2780,1870)
(2781,2767)
(2782,76)
(2783,460)
(2784,745)
(2785,1462)
(2786,2532)
(2787,121)
(2788,295)
(2789,2525)
(2790,1780)
(2791,1914)
(2792,353)
(2793,1606)
(2794,35)
(2795,1585)
(2796,482)
(2797,103)
(2798,403)
(2799,500)
(2800,853)
(2801,1580)
(2802,608)
(2803,2285)
(2804,747)
(2805,978)
(2806,433)
(2807,632)
(2808,2804)
(2809,319)
(2810,1)
(2811,921)
(2812,392)
(2813,2643)
(2814,41)
(2815,2)
(2816,1045)
(2817,2731)
(2818,1925)
(2819,891)
(2820,127)
(2821,1064)
(2822,1663)
(2823,1823)
(2824,905)
(2825,1511)
(2826,1045)
(2827,453)
(2828,57)
(2829,1053)
(2830,2)
(2831,852)
(2832,1238)
(2833,1813)
(2834,772)
(2835,212)
(2836,860)
(2837,1128)
(2838,419)
(2839,276)
(2840,1186)
(2841,299)
(2842,1493)
(2843,251)
(2844,1894)
(2845,710)
(2846,497)
(2847,1780)
(2848,946)
(2849,2520)
(2850,2315)
(2851,451)
(2852,720)
(2853,720)
(2854,30)
(2855,212)
(2856,2083)
(2857,119)
(2858,1917)
(2859,687)
(2860,1186)
(2861,2205)
(2862,457)
(2863,2287)
(2864,1335)
(2865,1163)
(2866,1606)
(2867,2360)
(2868,1064)
(2869,148)
(2870,182)
(2871,1744)
(2872,1105)
(2873,2364)
(2874,1027)
(2875,340)
(2876,2621)
(2877,541)
(2878,461)
(2879,2025)
(2880,579)
(2881,771)
(2882,1633)
(2883,1357)
(2884,418)
(2885,569)
(2886,2436)
(2887,1269)
(2888,81)
(2889,2528)
(2890,559)
(2891,380)
(2892,322)
(2893,163)
(2894,831)
(2895,2807)
(2896,2155)
(2897,1531)
(2898,703)
(2899,2810)
(2900,2058)
(2901,145)
(2902,840)
(2903,1162)
(2904,178)
(2905,2)
(2906,132)
(2907,117)
(2908,175)
(2909,2139)
(2910,2892)
